"session_id","event_id","timestamp","action_type","content","query","query_index","data_type","serp_results","num_results","url","title","doc_index","click_position"
"3745_581","3745_581_qq-334_serp","2006-04-19 17:36:43","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_581","3745_581_qq-334_cd-2544","2006-04-19 17:36:43","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_582","3745_582_qq-334","2006-04-20 17:17:29","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_582","3745_582_qq-334_serp","2006-04-20 17:17:29","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_582","3745_582_qq-334_cd-2544","2006-04-20 17:17:29","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_583","3745_583_qq-334","2006-04-20 19:29:09","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_583","3745_583_qq-334_serp","2006-04-20 19:29:09","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_583","3745_583_qq-334_cd-2544","2006-04-20 19:29:09","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_584","3745_584_qq-334","2006-04-21 20:21:05","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_584","3745_584_qq-334_serp","2006-04-21 20:21:05","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_584","3745_584_qq-334_cd-2544","2006-04-21 20:21:05","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_585","3745_585_qq-334","2006-04-21 23:00:33","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_585","3745_585_qq-334_serp","2006-04-21 23:00:33","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_585","3745_585_qq-334_cd-2544","2006-04-21 23:00:33","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_586","3745_586_qq-334","2006-04-22 06:10:44","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_586","3745_586_qq-334_serp","2006-04-22 06:10:44","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_586","3745_586_qq-334_cd-2544","2006-04-22 06:10:44","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_587","3745_587_qq-334","2006-04-22 11:07:02","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_587","3745_587_qq-334_serp","2006-04-22 11:07:02","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_587","3745_587_qq-334_cd-2544","2006-04-22 11:07:02","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_588","3745_588_qq-334","2006-04-22 16:06:02","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_588","3745_588_qq-334_serp","2006-04-22 16:06:02","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_588","3745_588_qq-334_cd-2544","2006-04-22 16:06:02","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_589","3745_589_qq-334","2006-04-23 14:37:13","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_589","3745_589_qq-334_serp","2006-04-23 14:37:13","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_589","3745_589_qq-334_cd-2544","2006-04-23 14:37:13","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_590","3745_590_qq-334","2006-04-23 16:30:13","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_590","3745_590_qq-334_serp","2006-04-23 16:30:13","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
